n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
12,7,clustered,119.90423755487359,LP_basic,2025-12-02T00:54:16.800977,240.58089907679232,0.00072479248046875,2.006442007245087,234.3398276978966,0.00010418891906738281,1.954391541755579,3,234.33982769789662,0.0008108615875244141,1.9543915417555793,3,119.90423755487359,0.0039746761322021484,Optimal
12,8,clustered,96.64457982107108,LP_basic,2025-12-02T00:54:16.810411,120.19869564487173,0.0006275177001953125,1.2437189531726356,109.08400479396975,0.0002124309539794922,1.1287131155821586,7,109.08400479396975,0.000789642333984375,1.1287131155821586,6,96.64457982107108,0.004394054412841797,Optimal
12,9,clustered,245.01217070306197,LP_basic,2025-12-02T00:54:16.820110,294.2772141260369,0.0006191730499267578,1.2010718213777256,292.3548785187489,0.000164031982421875,1.1932259433473738,8,292.35487851874876,0.0006585121154785156,1.1932259433473733,2,245.01217070306197,0.003931760787963867,Optimal
15,0,uniform,341.7395078180766,LP_basic,2025-12-02T00:54:16.829968,386.9165678970652,0.0010166168212890625,1.1321973580620897,351.980440676995,0.0001125335693359375,1.0299670732374615,2,351.98044067699504,0.0012345314025878906,1.0299670732374617,5,341.7395078180766,0.004937887191772461,Optimal
15,1,uniform,366.1567981398053,LP_basic,2025-12-02T00:54:16.842071,389.0482792035915,0.001444101333618164,1.062518246773192,366.15679813980523,0.000202178955078125,0.9999999999999999,2,366.15679813980523,0.0017561912536621094,0.9999999999999999,4,366.1567981398053,0.0061147212982177734,Optimal
15,2,uniform,286.88673435608484,LP_basic,2025-12-02T00:54:16.855319,326.0677785654365,0.0010209083557128906,1.1365732169432416,309.116072086851,0.00028014183044433594,1.07748471807405,4,315.3729660590015,0.001199960708618164,1.0992943496214762,3,286.88673435608484,0.004129886627197266,Optimal
15,3,uniform,352.768843115137,LP_basic,2025-12-02T00:54:16.866182,393.39255884811837,0.0009162425994873047,1.1151567564024427,365.18730859094796,0.00020074844360351562,1.0352028409486205,4,361.2794996224087,0.001142740249633789,1.0241253066232212,5,352.768843115137,0.004058122634887695,Optimal
15,4,uniform,330.3370121184976,LP_basic,2025-12-02T00:54:16.876260,379.0021025015771,0.0008378028869628906,1.1473195209673401,353.4178328537465,0.00020885467529296875,1.069870525822185,4,353.4178328537465,0.0010144710540771484,1.069870525822185,4,330.3370121184976,0.004257678985595703,Optimal
15,5,uniform,401.8785699334744,LP_basic,2025-12-02T00:54:16.886596,423.91083033998797,0.0007660388946533203,1.0548231780812813,401.9111041872217,7.581710815429688e-05,1.000080955433261,1,401.9111041872217,0.0009331703186035156,1.000080955433261,3,401.8785699334744,0.005189180374145508,Optimal
15,6,uniform,346.0301095926905,LP_basic,2025-12-02T00:54:16.898271,370.53717497344445,0.0008294582366943359,1.0708235055313569,346.03010959269056,0.0003750324249267578,1.0000000000000002,6,346.03010959269056,0.0009982585906982422,1.0000000000000002,3,346.0301095926905,0.004199981689453125,Optimal
15,7,uniform,319.00187130352117,LP_basic,2025-12-02T00:54:16.909205,367.1095617956757,0.0008132457733154297,1.1508069225286188,325.3277850361951,7.295608520507812e-05,1.0198303342448265,1,325.3277850361951,0.0010042190551757812,1.0198303342448265,4,319.00187130352117,0.005143642425537109,Optimal
15,8,uniform,321.90821442743095,LP_basic,2025-12-02T00:54:16.920708,345.3183079578359,0.0008058547973632812,1.072722883359916,330.6934146540283,0.0002465248107910156,1.0272910097750172,4,330.69341465402835,0.0009703636169433594,1.0272910097750174,3,321.90821442743095,0.0050678253173828125,Optimal
15,9,uniform,297.5217185422852,LP_basic,2025-12-02T00:54:16.932394,334.33059732338296,0.0011718273162841797,1.1237182917651987,313.3072449030696,0.00024509429931640625,1.0530567194829539,5,313.3072449030696,0.0013051033020019531,1.0530567194829539,3,297.5217185422852,0.003979206085205078,Optimal
15,0,clustered,81.88916099417128,LP_basic,2025-12-02T00:54:16.942549,275.4954718525921,0.0005209445953369141,3.3642483145260385,275.4954718525921,0.0001876354217529297,3.3642483145260385,6,275.4954718525921,0.0005521774291992188,3.3642483145260385,1,81.88916099417128,0.004445075988769531,Optimal
15,1,clustered,111.94665218233663,LP_basic,2025-12-02T00:54:16.953239,272.6268663986311,0.0007221698760986328,2.435328445147082,268.0689692548055,0.0003402233123779297,2.3946135416196253,7,268.0689692548056,0.0008602142333984375,2.3946135416196266,3,111.94665218233663,0.00433802604675293,Optimal
15,2,clustered,114.79961361828532,LP_basic,2025-12-02T00:54:16.963984,238.58152492794184,0.0008263587951660156,2.0782432745918276,236.20553046566965,0.0002601146697998047,2.057546389058985,5,236.20553046566965,0.0009684562683105469,2.057546389058985,3,114.79961361828532,0.004300832748413086,Optimal
